"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial","condition","pair"
NA,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg",NA,NA,NA,NA,NA,0.269164622,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_Judi_Dench.jpg",NA,NA,NA,NA,NA,0.308781981,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_F_Judi_Dench.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_Kate_Winslet.jpg",NA,NA,NA,NA,NA,0.344168782,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_F_Kate_Winslet.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_keira_knightley.jpg",NA,NA,NA,NA,NA,0.303820908,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_F_keira_knightley.jpg"
NA,"E_F_angelina_jolie.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.227736115,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_F_sandra_bullock.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.462071598,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.433677614,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_M_michael_caine.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.363867044,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_M_nicolas_cage.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.396953046,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg"
NA,"E_F_angelina_jolie.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.403688431,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg E_M_tom_hankes.jpg"
NA,"E_F_angelina_jolie.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.532930732,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_F_hillary_clinton.jpg"
NA,"E_F_angelina_jolie.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.657759666,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_angelina_jolie.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.673243463,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_F_tehresy_may.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.59469521,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.695504963,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_boris_johnson.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.695063949,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_david_cameron.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.590064347,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_donald_trump.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg",NA,NA,NA,NA,NA,0.655411601,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg"
NA,"E_F_angelina_jolie.jpg","P_M_Tony_Blair.jpg",NA,NA,NA,NA,NA,0.707529783,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_angelina_jolie.jpg P_M_Tony_Blair.jpg"
NA,"E_F_jennifer_aniston.jpg","E_F_Judi_Dench.jpg",NA,NA,NA,NA,NA,0.309327841,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_F_Judi_Dench.jpg"
NA,"E_F_jennifer_aniston.jpg","E_F_Kate_Winslet.jpg",NA,NA,NA,NA,NA,0.358228385,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_F_Kate_Winslet.jpg"
NA,"E_F_jennifer_aniston.jpg","E_F_keira_knightley.jpg",NA,NA,NA,NA,NA,0.282371283,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_F_keira_knightley.jpg"
NA,"E_F_jennifer_aniston.jpg","E_F_sandra_bullock.jpg",NA,NA,NA,NA,NA,0.214899302,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_F_sandra_bullock.jpg"
NA,"E_F_jennifer_aniston.jpg","E_M_Hugh_Grant.jpg",NA,NA,NA,NA,NA,0.468197465,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_M_Hugh_Grant.jpg"
NA,"E_F_jennifer_aniston.jpg","E_M_michael_caine.jpg",NA,NA,NA,NA,NA,0.440868616,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_M_michael_caine.jpg"
NA,"E_F_jennifer_aniston.jpg","E_M_nicolas_cage.jpg",NA,NA,NA,NA,NA,0.387652993,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_M_nicolas_cage.jpg"
NA,"E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg",NA,NA,NA,NA,NA,0.425128818,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg"
NA,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg",NA,NA,NA,NA,NA,0.375859082,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg"
NA,"E_F_jennifer_aniston.jpg","P_F_hillary_clinton.jpg",NA,NA,NA,NA,NA,0.530877769,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_F_hillary_clinton.jpg"
NA,"E_F_jennifer_aniston.jpg","P_F_nicola_sturgeon.jpg",NA,NA,NA,NA,NA,0.522070169,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_F_nicola_sturgeon.jpg"
NA,"E_F_jennifer_aniston.jpg","P_F_tehresy_may.jpg",NA,NA,NA,NA,NA,0.596727431,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_F_tehresy_may.jpg"
NA,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg",NA,NA,NA,NA,NA,0.597271144,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg"
NA,"E_F_jennifer_aniston.jpg","P_M_boris_johnson.jpg",NA,NA,NA,NA,NA,0.622646153,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_boris_johnson.jpg"
NA,"E_F_jennifer_aniston.jpg","P_M_david_cameron.jpg",NA,NA,NA,NA,NA,0.645797729,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_david_cameron.jpg"
NA,"E_F_jennifer_aniston.jpg","P_M_donald_trump.jpg",NA,NA,NA,NA,NA,0.601958752,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"GPT.csv","E_F_jennifer_aniston.jpg P_M_donald_trump.jpg"
