"RT","img_1","img_2","isSameProffesion","img1proffesion","img2proffesion","img1Gender","img2Gender","keyPressed","participant","time","pair","normlised_keyPress","age","gender","handedness","isFamiliar_img1","isFamiliar_img2","reject_trial"
2900,"P_M_donald_trump.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_M_donald_trump.jpg P_M_george_Wbush.jpg",-1.91466662264272,"34","Female","left",1,0,TRUE
2338,"E_M_nicolas_cage.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_nicolas_cage.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3454,"P_M_george_Wbush.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_M_george_Wbush.jpg P_M_Tony_Blair.jpg",-1.91466662264272,"34","Female","left",0,1,TRUE
4205,"E_F_sandra_bullock.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg E_M_tom_hankes.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2628,"E_M_robert_de_niro.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_M_Tony_Blair.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3855,"E_F_keira_knightley.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg E_M_robert_de_niro.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2533,"P_M_donald_trump.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_M_donald_trump.jpg P_M_Tony_Blair.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2787,"E_F_angelina_jolie.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_angelina_jolie.jpg E_M_robert_de_niro.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2504,"E_F_angelina_jolie.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_angelina_jolie.jpg P_M_bill_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3638,"P_F_hillary_clinton.jpg","P_F_nicola_sturgeon.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_hillary_clinton.jpg P_F_nicola_sturgeon.jpg",-1.91466662264272,"34","Female","left",0,0,TRUE
2902,"P_F_hillary_clinton.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_hillary_clinton.jpg P_M_boris_johnson.jpg",-1.91466662264272,"34","Female","left",0,1,TRUE
2630,"E_F_keira_knightley.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg E_M_Hugh_Grant.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2861,"E_F_keira_knightley.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg P_F_tehresy_may.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
4045,"E_F_Kate_Winslet.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3924,"E_F_Kate_Winslet.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg P_M_george_Wbush.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
2334,"E_F_Judi_Dench.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg E_M_tom_hankes.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2920,"E_M_Hugh_Grant.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg P_F_hillary_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3140,"E_F_Judi_Dench.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg P_M_bill_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
6173,"E_F_jennifer_aniston.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_jennifer_aniston.jpg E_M_robert_de_niro.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
3495,"E_F_keira_knightley.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg E_F_sandra_bullock.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2577,"E_M_robert_de_niro.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_F_tehresy_may.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
4291,"P_F_nicola_sturgeon.jpg","P_F_tehresy_may.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","F","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_nicola_sturgeon.jpg P_F_tehresy_may.jpg",-1.91466662264272,"34","Female","left",0,1,TRUE
4425,"E_F_Kate_Winslet.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","1","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg E_M_tom_hankes.jpg",-2.55288883019029,"34","Female","left",1,1,FALSE
2435,"E_F_Kate_Winslet.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","1","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg E_F_sandra_bullock.jpg",-2.55288883019029,"34","Female","left",1,1,FALSE
2153,"E_M_Hugh_Grant.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg P_F_tehresy_may.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3475,"E_F_Judi_Dench.jpg","E_F_sandra_bullock.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg E_F_sandra_bullock.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2664,"P_F_tehresy_may.jpg","P_M_Tony_Blair.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_tehresy_may.jpg P_M_Tony_Blair.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2533,"P_F_tehresy_may.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","2","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_tehresy_may.jpg P_M_donald_trump.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2278,"E_F_sandra_bullock.jpg","P_M_Tony_Blair.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg P_M_Tony_Blair.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
2489,"E_M_tom_hankes.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_tom_hankes.jpg P_F_nicola_sturgeon.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3643,"E_F_Kate_Winslet.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg P_M_david_cameron.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
2527,"E_M_michael_caine.jpg","P_F_tehresy_may.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_michael_caine.jpg P_F_tehresy_may.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3828,"E_M_michael_caine.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","1","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_michael_caine.jpg E_M_tom_hankes.jpg",-2.55288883019029,"34","Female","left",1,1,FALSE
2405,"E_F_sandra_bullock.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg P_M_bill_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3152,"E_M_michael_caine.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_michael_caine.jpg P_F_nicola_sturgeon.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
2689,"E_F_Judi_Dench.jpg","E_F_keira_knightley.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","2","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg E_F_keira_knightley.jpg",-1.91466662264272,"34","Female","left",1,1,FALSE
2298,"E_M_robert_de_niro.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_M_george_Wbush.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
2275,"E_M_robert_de_niro.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
9686,"E_M_Hugh_Grant.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
18569,"E_F_Judi_Dench.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg P_M_david_cameron.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
18327,"E_F_keira_knightley.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg P_M_david_cameron.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
5900,"P_F_nicola_sturgeon.jpg","P_M_donald_trump.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_nicola_sturgeon.jpg P_M_donald_trump.jpg",0.638222207547572,"34","Female","left",0,1,TRUE
7007,"P_M_bill_clinton.jpg","P_M_david_cameron.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","M","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","P_M_bill_clinton.jpg P_M_david_cameron.jpg",0,"34","Female","left",0,1,TRUE
6525,"E_M_michael_caine.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","4","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_michael_caine.jpg E_M_robert_de_niro.jpg",-0.638222207547572,"34","Female","left",1,1,FALSE
5281,"E_M_Hugh_Grant.jpg","E_M_michael_caine.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","M","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg E_M_michael_caine.jpg",0,"34","Female","left",1,1,FALSE
7294,"E_F_Judi_Dench.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
4074,"E_M_robert_de_niro.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_F_hillary_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3549,"E_F_Kate_Winslet.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg P_F_hillary_clinton.jpg",0,"34","Female","left",1,0,TRUE
3036,"E_F_keira_knightley.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg P_F_hillary_clinton.jpg",0,"34","Female","left",1,0,TRUE
4124,"E_F_angelina_jolie.jpg","E_F_jennifer_aniston.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","F","4","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_angelina_jolie.jpg E_F_jennifer_aniston.jpg",-0.638222207547572,"34","Female","left",1,1,FALSE
2699,"E_F_jennifer_aniston.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_jennifer_aniston.jpg E_M_tom_hankes.jpg",0,"34","Female","left",1,1,FALSE
2532,"E_F_sandra_bullock.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg E_M_Hugh_Grant.jpg",0,"34","Female","left",1,1,FALSE
2880,"E_F_sandra_bullock.jpg","P_F_hillary_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg P_F_hillary_clinton.jpg",0,"34","Female","left",1,0,TRUE
2909,"E_M_robert_de_niro.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_robert_de_niro.jpg P_M_bill_clinton.jpg",0,"34","Female","left",1,0,TRUE
4349,"P_F_nicola_sturgeon.jpg","P_M_george_Wbush.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_nicola_sturgeon.jpg P_M_george_Wbush.jpg",0.638222207547572,"34","Female","left",0,0,TRUE
2623,"P_F_tehresy_may.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_tehresy_may.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
2690,"E_F_angelina_jolie.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_angelina_jolie.jpg P_M_george_Wbush.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
6222,"E_F_keira_knightley.jpg","E_M_tom_hankes.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg E_M_tom_hankes.jpg",0,"34","Female","left",1,1,FALSE
6228,"E_F_sandra_bullock.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_sandra_bullock.jpg P_F_nicola_sturgeon.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
6346,"E_F_Judi_Dench.jpg","P_M_george_Wbush.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg P_M_george_Wbush.jpg",0,"34","Female","left",1,0,TRUE
4456,"E_F_Kate_Winslet.jpg","E_M_robert_de_niro.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Kate_Winslet.jpg E_M_robert_de_niro.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3019,"E_F_Judi_Dench.jpg","E_M_Hugh_Grant.jpg","TRUE","pictures/stimuli/E","pictures/stimuli/E","F","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_Judi_Dench.jpg E_M_Hugh_Grant.jpg",0,"34","Female","left",1,1,FALSE
3546,"E_M_nicolas_cage.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_nicolas_cage.jpg P_M_bill_clinton.jpg",0,"34","Female","left",1,0,TRUE
3720,"E_M_Hugh_Grant.jpg","P_M_david_cameron.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg P_M_david_cameron.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
3803,"E_M_Hugh_Grant.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_Hugh_Grant.jpg P_M_bill_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
9990,"P_F_nicola_sturgeon.jpg","P_M_boris_johnson.jpg","TRUE","pictures/stimuli/P","pictures/stimuli/P","F","M","4","580886502e30a90001da9441","04/26/2022, 13:51:54","P_F_nicola_sturgeon.jpg P_M_boris_johnson.jpg",-0.638222207547572,"34","Female","left",0,1,TRUE
32654,"E_F_keira_knightley.jpg","P_F_nicola_sturgeon.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","F","5","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_keira_knightley.jpg P_F_nicola_sturgeon.jpg",0,"34","Female","left",1,0,TRUE
2067,"E_F_jennifer_aniston.jpg","P_M_bill_clinton.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","F","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_F_jennifer_aniston.jpg P_M_bill_clinton.jpg",0.638222207547572,"34","Female","left",1,0,TRUE
3333,"E_M_michael_caine.jpg","P_M_boris_johnson.jpg","FALSE","pictures/stimuli/E","pictures/stimuli/P","M","M","6","580886502e30a90001da9441","04/26/2022, 13:51:54","E_M_michael_caine.jpg P_M_boris_johnson.jpg",0.638222207547572,"34","Female","left",1,1,FALSE
